날짜,BPU,회원구분,CR,객단가,거래액,구매객수,트래픽
2025-01-02,e-영업2,회원,10.357815442561206,265094.9311294766,43740663.63636363,165.0,1593.0
2025-01-03,e-영업2,회원,12.869080779944289,215783.47107438016,49845981.81818181,231.0,1795.0
2025-01-04,e-영업2,회원,12.287518212724624,224542.47215235356,56809245.45454545,253.0,2059.0
2025-01-05,e-영업2,회원,12.815437902028698,289338.0133380133,74938545.45454545,259.0,2021.0
2025-01-06,e-영업2,회원,11.345218800648297,165641.38528138527,34784690.90909091,210.0,1851.0
2025-01-07,e-영업2,회원,10.880566801619434,285524.22832980973,61387709.090909086,215.0,1976.0
2025-01-08,e-영업2,회원,11.39240506329114,260510.60606060605,56270290.90909091,216.0,1896.0
2025-01-09,e-영업2,회원,7.311827956989248,264869.5187165775,36022254.54545454,136.0,1860.0
2025-01-10,e-영업2,회원,9.392898052691868,276559.97782705096,45355836.36363636,164.0,1746.0
2025-01-11,e-영업2,회원,10.934393638170974,247200.9917355372,54384218.18181818,220.0,2012.0
2025-01-12,e-영업2,회원,14.0748031496063,261851.6211061665,74889563.63636363,286.0,2032.0
2025-01-13,e-영업2,회원,10.096153846153847,249205.0024050024,47099745.45454545,189.0,1872.0
2025-01-14,e-영업2,회원,10.272071071626874,201206.5356265356,37223209.090909086,185.0,1801.0
2025-01-15,e-영업2,회원,11.190965092402463,216290.4920767306,47151327.272727266,218.0,1948.0
2025-01-16,e-영업2,회원,11.304347826086957,206578.27797202795,42968281.81818181,208.0,1840.0
2025-01-17,e-영업2,회원,11.353944562899787,274885.70209133584,58550654.54545454,213.0,1876.0
2025-01-18,e-영업2,회원,10.699152542372882,244054.72547254723,49299054.54545454,202.0,1888.0
2025-01-19,e-영업2,회원,13.28537170263789,272047.85034460126,75357254.54545455,277.0,2085.0
2025-01-20,e-영업2,회원,11.092806150466776,182859.5409540954,36937627.27272727,202.0,1821.0
2025-01-21,e-영업2,회원,9.839816933638444,217712.57928118392,37446563.63636363,172.0,1748.0
2025-01-22,e-영업2,회원,11.83673469387755,214260.23287057766,43494827.272727266,203.0,1715.0
2025-01-23,e-영업2,회원,10.915867944621937,212602.43902439025,43583500.0,205.0,1878.0
2025-01-24,e-영업2,회원,10.355392156862745,216069.2845615922,36515709.090909086,169.0,1632.0
2025-01-25,e-영업2,회원,14.73851030110935,214042.91300097748,59717972.72727272,279.0,1893.0
2025-01-26,e-영업2,회원,11.89358372456964,229764.31419457734,52386263.63636363,228.0,1917.0
2025-01-27,e-영업2,회원,14.57127827459232,249417.36133902194,69088609.09090908,277.0,1901.0
2025-01-28,e-영업2,회원,12.845622119815669,252591.92825112105,56327999.99999999,223.0,1736.0
2025-01-29,e-영업2,회원,16.16331096196868,235698.1755268952,68116772.72727272,289.0,1788.0
2025-01-30,e-영업2,회원,15.935334872979215,222126.3241106719,76633581.81818181,345.0,2165.0
2025-01-31,e-영업2,회원,13.01402999516207,213705.20446096652,57486699.99999999,269.0,2067.0
2025-02-01,e-영업2,회원,13.701707097933513,226556.03576751117,69099590.9090909,305.0,2226.0
2025-02-02,e-영업2,회원,15.249893208030757,257303.18309141838,91857236.36363636,357.0,2341.0
2025-02-03,e-영업2,회원,7.4092999489013796,148733.04075235108,21566290.909090906,145.0,1957.0
2025-02-04,e-영업2,회원,6.838021338506304,154157.18891038038,21736163.636363633,141.0,2062.0
2025-02-05,e-영업2,회원,10.662080825451419,265367.99853372434,65811263.63636363,248.0,2326.0
