날짜,BPU,회원구분,CR,객단가,거래액,구매객수,트래픽
2025년 04월 2주차,e-영업4,신규,21.9,79981.0,4261852.0,53.0,243.0
2025년 04월 3주차,e-영업4,신규,17.8,80783.0,3623710.0,45.0,252.0
2025년 04월 4주차,e-영업4,신규,16.1,67246.0,2488113.0,37.0,229.0
2025년 05월 1주차,e-영업4,신규,19.6,84785.0,4033336.0,48.0,242.0
2025년 05월 2주차,e-영업4,신규,20.7,73044.0,3641742.0,50.0,241.0
2025년 05월 3주차,e-영업4,신규,17.6,78528.0,2961621.0,38.0,214.0
2025년 05월 4주차,e-영업4,신규,15.6,72175.0,2041532.0,28.0,182.0
2025년 05월 5주차,e-영업4,신규,22.3,71389.0,2519000.0,35.0,158.0
2025년 06월 1주차,e-영업4,신규,20.8,88056.0,4151222.0,47.0,227.0
2025년 06월 2주차,e-영업4,신규,20.4,82505.0,3300196.0,40.0,196.0
2025년 06월 3주차,e-영업4,신규,24.8,66961.0,3529806.0,53.0,213.0
2025년 06월 4주차,e-영업4,신규,19.7,82686.0,3520058.0,43.0,217.0
2025년 07월 1주차,e-영업4,신규,23.0,63379.0,3286677.0,52.0,225.0
2025년 07월 2주차,e-영업4,신규,21.1,95431.0,5248699.0,55.0,260.0
2025년 07월 3주차,e-영업4,신규,21.2,63857.0,2709355.0,42.0,200.0
2025년 07월 4주차,e-영업4,신규,20.5,62549.0,2966622.0,47.0,231.0
2025년 07월 5주차,e-영업4,신규,19.9,59775.0,2271434.0,38.0,191.0
2025년 08월 1주차,e-영업4,신규,20.0,66450.0,2971271.0,45.0,224.0
2025년 08월 2주차,e-영업4,신규,19.7,68207.0,2601598.0,38.0,193.0
2025년 08월 3주차,e-영업4,신규,20.3,69414.0,2637718.0,38.0,188.0
2025년 08월 4주차,e-영업4,신규,19.9,72641.0,2615064.0,36.0,181.0
2025년 09월 1주차,e-영업4,신규,22.3,78887.0,3617543.0,46.0,205.0
2025년 09월 2주차,e-영업4,신규,16.9,88296.0,2674113.0,30.0,179.0
2025년 09월 3주차,e-영업4,신규,19.4,94151.0,3873629.0,41.0,212.0
2025년 09월 4주차,e-영업4,신규,19.7,87617.0,3967804.0,45.0,230.0
2025년 10월 1주차,e-영업4,신규,14.2,78202.0,1888016.0,24.0,170.0
2025년 10월 2주차,e-영업4,신규,17.4,68569.0,2586017.0,38.0,216.0
2025년 10월 3주차,e-영업4,신규,17.4,82213.0,3464690.0,42.0,243.0
2025년 10월 4주차,e-영업4,신규,17.7,85036.0,4081716.0,48.0,271.0
2025년 10월 5주차,e-영업4,신규,17.4,79026.0,3669049.0,46.0,267.0
2025년 11월 1주차,e-영업4,신규,17.5,81592.0,3333631.0,41.0,233.0
2025년 11월 2주차,e-영업4,신규,16.7,111638.0,4146543.0,37.0,222.0
2025년 11월 3주차,e-영업4,신규,17.6,108917.0,4154400.0,38.0,217.0
2025년 11월 4주차,e-영업4,신규,15.9,82984.0,2833320.0,34.0,214.0
2025년 12월 1주차,e-영업4,신규,14.2,85387.0,2403021.0,28.0,199.0
2025년 12월 2주차,e-영업4,신규,12.3,88417.0,1907279.0,22.0,175.0
2025년 12월 3주차,e-영업4,신규,14.3,103790.0,2461303.0,24.0,165.0
2025년 12월 4주차,e-영업4,신규,17.6,101485.0,3073547.0,30.0,172.0
2026년 01월 1주차,e-영업4,신규,16.0,99846.0,1711647.0,17.0,107.0
2026년 01월 2주차,e-영업4,신규,25.8,91385.0,1932143.0,21.0,82.0
2026년 01월 3주차,e-영업4,신규,25.7,79533.0,1976962.0,25.0,97.0
2026년 01월 4주차,e-영업4,신규,21.8,93751.0,1834835.0,20.0,90.0
2026년 01월 5주차,e-영업4,신규,21.7,77381.0,1580778.0,20.0,94.0
2026년 02월 1주차,e-영업4,신규,21.1,96794.0,2488994.0,26.0,122.0
2026년 02월 2주차,e-영업4,신규,18.0,80361.0,1457987.0,18.0,101.0
2026년 02월 3주차,e-영업4,신규,21.0,68759.0,1885951.0,27.0,131.0
2026년 02월 4주차,e-영업4,신규,21.6,82587.0,2206242.0,27.0,124.0
2026년 03월 1주차,e-영업4,신규,23.4,76217.0,2471601.0,32.0,139.0
2026년 03월 2주차,e-영업4,신규,21.6,93454.0,2670103.0,29.0,132.0
2026년 03월 3주차,e-영업4,신규,22.6,77950.0,2550088.0,33.0,145.0
2026년 03월 4주차,e-영업4,신규,21.7,89799.0,2591352.0,29.0,133.0
2026년 04월 1주차,e-영업4,신규,18.3,90176.0,2550692.0,28.0,155.0
2026년 04월 2주차,e-영업4,신규,24.3,69795.0,2442808.0,35.0,144.0
2026년 04월 3주차,e-영업4,신규,22.9,82267.0,3020391.0,37.0,160.0
2026년 04월 4주차,e-영업4,신규,21.3,110448.0,3613232.0,33.0,153.0
2026년 04월 5주차,e-영업4,신규,18.9,69253.0,2374381.0,34.0,182.0
2026년 05월 1주차,e-영업4,신규,18.8,79859.0,2909135.0,36.0,194.0
2026년 05월 2주차,e-영업4,신규,17.5,82876.0,2628342.0,32.0,181.0
2026년 05월 3주차,e-영업4,신규,17.9,250165.0,7683629.0,31.0,172.0
2026년 05월 4주차,e-영업4,신규,19.4,74536.0,2619419.0,35.0,181.0
2026년 06월 1주차,e-영업4,신규,20.9,71224.0,2391104.0,34.0,161.0
2026년 06월 2주차,e-영업4,신규,14.8,71660.0,1617477.0,23.0,152.0
2026년 06월 3주차,e-영업4,신규,18.6,89261.0,2537562.0,28.0,153.0
2026년 06월 4주차,e-영업4,신규,17.1,76352.0,1570675.0,21.0,120.0
2026년 07월 1주차,e-영업4,신규,22.1,73213.0,2290517.0,31.0,142.0
2026년 07월 2주차,e-영업4,신규,19.1,195910.0,6045234.0,31.0,161.0
2026년 07월 3주차,e-영업4,신규,18.3,111694.0,3095530.0,28.0,152.0
2026년 07월 4주차,e-영업4,신규,16.2,64643.0,1793855.0,28.0,171.0
2025년 01월 1주차,e-영업4,전체,3.3,88498.0,16266011.0,184.0,5493.0
2025년 01월 2주차,e-영업4,전체,2.9,99649.0,18477749.0,185.0,6426.0
2025년 01월 3주차,e-영업4,전체,2.9,71030.0,12034595.0,169.0,5806.0
2025년 01월 4주차,e-영업4,전체,2.7,76333.0,9868734.0,129.0,4846.0
2025년 01월 5주차,e-영업4,전체,3.4,72158.0,13009004.0,180.0,5346.0
2025년 02월 1주차,e-영업4,전체,2.8,81749.0,12928055.0,158.0,5608.0
2025년 02월 2주차,e-영업4,전체,3.2,73495.0,12704116.0,173.0,5381.0
2025년 02월 3주차,e-영업4,전체,3.2,78391.0,14457527.0,184.0,5765.0
2025년 02월 4주차,e-영업4,전체,3.2,77896.0,13965689.0,179.0,5638.0
2025년 03월 1주차,e-영업4,전체,3.7,79952.0,17520984.0,219.0,5916.0
2025년 03월 2주차,e-영업4,전체,3.2,73565.0,13399338.0,182.0,5771.0
2025년 03월 3주차,e-영업4,전체,3.7,76387.0,15582920.0,204.0,5509.0
2025년 03월 4주차,e-영업4,전체,3.4,73702.0,13329605.0,181.0,5308.0
2025년 04월 1주차,e-영업4,전체,3.4,70690.0,12400963.0,175.0,5138.0
2025년 04월 2주차,e-영업4,전체,3.6,73960.0,14728669.0,199.0,5457.0
2025년 04월 3주차,e-영업4,전체,3.5,67860.0,13920906.0,205.0,5793.0
2025년 04월 4주차,e-영업4,전체,3.2,67833.0,12345696.0,182.0,5686.0
2025년 05월 1주차,e-영업4,전체,3.4,70634.0,12683775.0,180.0,5321.0
2025년 05월 2주차,e-영업4,전체,3.6,75051.0,15170950.0,202.0,5612.0
2025년 05월 3주차,e-영업4,전체,3.1,84651.0,13519983.0,160.0,5225.0
2025년 05월 4주차,e-영업4,전체,2.8,65743.0,8978681.0,137.0,4811.0
2025년 05월 5주차,e-영업4,전체,3.0,67580.0,9161974.0,136.0,4452.0
2025년 06월 1주차,e-영업4,전체,4.3,90174.0,18640325.0,207.0,4851.0
2025년 06월 2주차,e-영업4,전체,3.3,80288.0,11549995.0,144.0,4335.0
2025년 06월 3주차,e-영업4,전체,5.1,65584.0,13894385.0,212.0,4194.0
2025년 06월 4주차,e-영업4,전체,5.1,71246.0,14513751.0,204.0,4023.0
2025년 07월 1주차,e-영업4,전체,5.2,63926.0,13616231.0,213.0,4063.0
2025년 07월 2주차,e-영업4,전체,5.2,75179.0,18053743.0,240.0,4579.0
2025년 07월 3주차,e-영업4,전체,4.9,59841.0,11600643.0,194.0,3990.0
2025년 07월 4주차,e-영업4,전체,5.6,58122.0,13808087.0,238.0,4222.0
2025년 07월 5주차,e-영업4,전체,4.4,58735.0,10060428.0,171.0,3873.0
2025년 08월 1주차,e-영업4,전체,5.3,63502.0,14306076.0,225.0,4267.0
2025년 08월 2주차,e-영업4,전체,4.7,62421.0,11155457.0,179.0,3766.0
2025년 08월 3주차,e-영업4,전체,4.3,62828.0,9864055.0,157.0,3645.0
2025년 08월 4주차,e-영업4,전체,4.6,60755.0,10302255.0,170.0,3723.0
2025년 09월 1주차,e-영업4,전체,5.4,67670.0,14810019.0,219.0,4038.0
2025년 09월 2주차,e-영업4,전체,4.2,81178.0,13150800.0,162.0,3838.0
2025년 09월 3주차,e-영업4,전체,4.6,79366.0,15022917.0,189.0,4134.0
2025년 09월 4주차,e-영업4,전체,4.4,77796.0,14858990.0,191.0,4362.0
2025년 10월 1주차,e-영업4,전체,3.3,71221.0,8170043.0,115.0,3494.0
2025년 10월 2주차,e-영업4,전체,4.2,78939.0,14818026.0,188.0,4523.0
2025년 10월 3주차,e-영업4,전체,4.0,79373.0,15296218.0,193.0,4816.0
2025년 10월 4주차,e-영업4,전체,4.3,82531.0,18239336.0,221.0,5183.0
2025년 10월 5주차,e-영업4,전체,4.3,79601.0,18831347.0,237.0,5483.0
2025년 11월 1주차,e-영업4,전체,3.1,75852.0,11269489.0,149.0,4839.0
2025년 11월 2주차,e-영업4,전체,3.8,94362.0,16850390.0,179.0,4712.0
2025년 11월 3주차,e-영업4,전체,3.3,99704.0,15069506.0,151.0,4576.0
2025년 11월 4주차,e-영업4,전체,3.2,74922.0,10799463.0,144.0,4570.0
2025년 12월 1주차,e-영업4,전체,3.1,90271.0,11606240.0,129.0,4207.0
2025년 12월 2주차,e-영업4,전체,2.5,89580.0,9687478.0,108.0,4242.0
2025년 12월 3주차,e-영업4,전체,2.6,81760.0,7662094.0,94.0,3584.0
2025년 12월 4주차,e-영업4,전체,3.4,86084.0,10686672.0,124.0,3690.0
2026년 01월 1주차,e-영업4,전체,2.7,71790.0,7712251.0,107.0,3940.0
2026년 01월 2주차,e-영업4,전체,3.3,86793.0,10464765.0,121.0,3683.0
2026년 01월 3주차,e-영업4,전체,3.9,78534.0,11533323.0,147.0,3771.0
2026년 01월 4주차,e-영업4,전체,3.1,88849.0,10306497.0,116.0,3736.0
2026년 01월 5주차,e-영업4,전체,3.4,78649.0,9156952.0,116.0,3436.0
2026년 02월 1주차,e-영업4,전체,3.9,86279.0,12941875.0,150.0,3836.0
2026년 02월 2주차,e-영업4,전체,3.5,70920.0,8165913.0,115.0,3260.0
2026년 02월 3주차,e-영업4,전체,3.8,76411.0,11941990.0,156.0,4091.0
2026년 02월 4주차,e-영업4,전체,3.4,89750.0,13398350.0,149.0,4352.0
2026년 03월 1주차,e-영업4,전체,3.8,81332.0,13640522.0,168.0,4411.0
2026년 03월 2주차,e-영업4,전체,3.9,78198.0,12176560.0,156.0,4034.0
2026년 03월 3주차,e-영업4,전체,4.7,82551.0,16038510.0,194.0,4164.0
2026년 03월 4주차,e-영업4,전체,4.4,77303.0,13859308.0,179.0,4112.0
2026년 04월 1주차,e-영업4,전체,3.9,79174.0,13323905.0,168.0,4362.0
2026년 04월 2주차,e-영업4,전체,4.0,70802.0,11935182.0,169.0,4219.0
2026년 04월 3주차,e-영업4,전체,4.5,75572.0,15729751.0,208.0,4583.0
2026년 04월 4주차,e-영업4,전체,4.2,86870.0,15810282.0,182.0,4372.0
2026년 04월 5주차,e-영업4,전체,2.9,65691.0,12706490.0,193.0,6588.0
2026년 05월 1주차,e-영업4,전체,2.4,77073.0,14247555.0,185.0,7548.0
2026년 05월 2주차,e-영업4,전체,2.5,77158.0,14075895.0,182.0,7180.0
2026년 05월 3주차,e-영업4,전체,2.5,171218.0,27908602.0,163.0,6575.0
2026년 05월 4주차,e-영업4,전체,2.7,66425.0,11738269.0,177.0,6630.0
2026년 06월 1주차,e-영업4,전체,2.6,66922.0,10917926.0,163.0,6361.0
2026년 06월 2주차,e-영업4,전체,2.6,66946.0,9372473.0,140.0,5458.0
2026년 06월 3주차,e-영업4,전체,3.0,74182.0,10438422.0,141.0,4715.0
2026년 06월 4주차,e-영업4,전체,2.7,80505.0,9223595.0,115.0,4261.0
2026년 07월 1주차,e-영업4,전체,3.7,75300.0,11165988.0,148.0,4008.0
2026년 07월 2주차,e-영업4,전체,3.5,105786.0,16411879.0,155.0,4451.0
2026년 07월 3주차,e-영업4,전체,3.6,74743.0,10869775.0,145.0,4077.0
2026년 07월 4주차,e-영업4,전체,3.3,61627.0,8874343.0,144.0,4384.0
2025년 01월 1주차,e-영업4,회원,13.7,88498.0,16266011.0,184.0,1339.0
2025년 01월 2주차,e-영업4,회원,11.8,99649.0,18477749.0,185.0,1565.0
2025년 01월 3주차,e-영업4,회원,12.2,71030.0,12034595.0,169.0,1383.0
2025년 01월 4주차,e-영업4,회원,11.5,76333.0,9868734.0,129.0,1121.0
2025년 01월 5주차,e-영업4,회원,14.3,72158.0,13009004.0,180.0,1261.0
2025년 02월 1주차,e-영업4,회원,12.0,81749.0,12928055.0,158.0,1319.0
2025년 02월 2주차,e-영업4,회원,13.8,73495.0,12704116.0,173.0,1249.0
2025년 02월 3주차,e-영업4,회원,13.6,78391.0,14457527.0,184.0,1356.0
2025년 02월 4주차,e-영업4,회원,12.9,77896.0,13965689.0,179.0,1390.0
2025년 03월 1주차,e-영업4,회원,14.1,79952.0,17520984.0,219.0,1554.0
2025년 03월 2주차,e-영업4,회원,12.5,73565.0,13399338.0,182.0,1459.0
2025년 03월 3주차,e-영업4,회원,14.0,76387.0,15582920.0,204.0,1456.0
2025년 03월 4주차,e-영업4,회원,12.9,73702.0,13329605.0,181.0,1405.0
2025년 04월 1주차,e-영업4,회원,13.0,70690.0,12400963.0,175.0,1354.0
2025년 04월 2주차,e-영업4,회원,13.3,73960.0,14728669.0,199.0,1497.0
2025년 04월 3주차,e-영업4,회원,13.1,67860.0,13920906.0,205.0,1565.0
2025년 04월 4주차,e-영업4,회원,11.9,67833.0,12345696.0,182.0,1529.0
2025년 05월 1주차,e-영업4,회원,12.3,70634.0,12683775.0,180.0,1455.0
2025년 05월 2주차,e-영업4,회원,13.4,75051.0,15170950.0,202.0,1511.0
2025년 05월 3주차,e-영업4,회원,12.1,84651.0,13519983.0,160.0,1321.0
2025년 05월 4주차,e-영업4,회원,11.8,65743.0,8978681.0,137.0,1160.0
2025년 05월 5주차,e-영업4,회원,14.5,67580.0,9161974.0,136.0,937.0
2025년 06월 1주차,e-영업4,회원,15.7,90174.0,18640325.0,207.0,1317.0
2025년 06월 2주차,e-영업4,회원,13.1,80288.0,11549995.0,144.0,1098.0
2025년 06월 3주차,e-영업4,회원,17.4,65584.0,13894385.0,212.0,1217.0
2025년 06월 4주차,e-영업4,회원,16.6,71246.0,14513751.0,204.0,1224.0
2025년 07월 1주차,e-영업4,회원,16.5,63926.0,13616231.0,213.0,1293.0
2025년 07월 2주차,e-영업4,회원,16.2,75179.0,18053743.0,240.0,1487.0
2025년 07월 3주차,e-영업4,회원,15.5,59841.0,11600643.0,194.0,1254.0
2025년 07월 4주차,e-영업4,회원,17.3,58122.0,13808087.0,238.0,1372.0
2025년 07월 5주차,e-영업4,회원,14.4,58735.0,10060428.0,171.0,1192.0
2025년 08월 1주차,e-영업4,회원,16.7,63502.0,14306076.0,225.0,1353.0
2025년 08월 2주차,e-영업4,회원,14.6,62421.0,11155457.0,179.0,1220.0
2025년 08월 3주차,e-영업4,회원,13.8,62828.0,9864055.0,157.0,1135.0
2025년 08월 4주차,e-영업4,회원,15.2,60755.0,10302255.0,170.0,1115.0
2025년 09월 1주차,e-영업4,회원,17.5,67670.0,14810019.0,219.0,1253.0
2025년 09월 2주차,e-영업4,회원,13.7,81178.0,13150800.0,162.0,1186.0
2025년 09월 3주차,e-영업4,회원,14.4,79366.0,15022917.0,189.0,1316.0
2025년 09월 4주차,e-영업4,회원,13.8,77796.0,14858990.0,191.0,1389.0
2025년 10월 1주차,e-영업4,회원,10.0,71221.0,8170043.0,115.0,1149.0
2025년 10월 2주차,e-영업4,회원,12.7,78939.0,14818026.0,188.0,1483.0
2025년 10월 3주차,e-영업4,회원,12.4,79373.0,15296218.0,193.0,1553.0
2025년 10월 4주차,e-영업4,회원,12.9,82531.0,18239336.0,221.0,1708.0
2025년 10월 5주차,e-영업4,회원,13.6,79601.0,18831347.0,237.0,1740.0
2025년 11월 1주차,e-영업4,회원,9.8,75852.0,11269489.0,149.0,1518.0
2025년 11월 2주차,e-영업4,회원,12.3,94362.0,16850390.0,179.0,1448.0
2025년 11월 3주차,e-영업4,회원,11.1,99704.0,15069506.0,151.0,1359.0
2025년 11월 4주차,e-영업4,회원,10.9,74922.0,10799463.0,144.0,1321.0
2025년 12월 1주차,e-영업4,회원,10.5,90271.0,11606240.0,129.0,1220.0
2025년 12월 2주차,e-영업4,회원,9.8,89580.0,9687478.0,108.0,1109.0
2025년 12월 3주차,e-영업4,회원,9.5,81760.0,7662094.0,94.0,990.0
2025년 12월 4주차,e-영업4,회원,11.9,86084.0,10686672.0,124.0,1046.0
2026년 01월 1주차,e-영업4,회원,10.5,71790.0,7712251.0,107.0,1025.0
2026년 01월 2주차,e-영업4,회원,11.1,86793.0,10464765.0,121.0,1090.0
2026년 01월 3주차,e-영업4,회원,13.1,78534.0,11533323.0,147.0,1120.0
2026년 01월 4주차,e-영업4,회원,11.0,88849.0,10306497.0,116.0,1058.0
2026년 01월 5주차,e-영업4,회원,11.7,78649.0,9156952.0,116.0,995.0
2026년 02월 1주차,e-영업4,회원,12.9,86279.0,12941875.0,150.0,1161.0
2026년 02월 2주차,e-영업4,회원,12.0,70920.0,8165913.0,115.0,959.0
2026년 02월 3주차,e-영업4,회원,13.0,76411.0,11941990.0,156.0,1206.0
2026년 02월 4주차,e-영업4,회원,12.2,89750.0,13398350.0,149.0,1224.0
2026년 03월 1주차,e-영업4,회원,13.5,81332.0,13640522.0,168.0,1241.0
2026년 03월 2주차,e-영업4,회원,12.4,78198.0,12176560.0,156.0,1252.0
2026년 03월 3주차,e-영업4,회원,14.5,82551.0,16038510.0,194.0,1344.0
2026년 03월 4주차,e-영업4,회원,13.7,77303.0,13859308.0,179.0,1309.0
2026년 04월 1주차,e-영업4,회원,12.4,79174.0,13323905.0,168.0,1358.0
2026년 04월 2주차,e-영업4,회원,13.1,70802.0,11935182.0,169.0,1282.0
2026년 04월 3주차,e-영업4,회원,14.9,75572.0,15729751.0,208.0,1394.0
2026년 04월 4주차,e-영업4,회원,13.4,86870.0,15810282.0,182.0,1354.0
2026년 04월 5주차,e-영업4,회원,14.0,65691.0,12706490.0,193.0,1381.0
2026년 05월 1주차,e-영업4,회원,12.5,77073.0,14247555.0,185.0,1478.0
2026년 05월 2주차,e-영업4,회원,13.2,77158.0,14075895.0,182.0,1386.0
2026년 05월 3주차,e-영업4,회원,11.8,171218.0,27908602.0,163.0,1382.0
2026년 05월 4주차,e-영업4,회원,12.7,66425.0,11738269.0,177.0,1389.0
2026년 06월 1주차,e-영업4,회원,12.6,66922.0,10917926.0,163.0,1296.0
2026년 06월 2주차,e-영업4,회원,11.7,66946.0,9372473.0,140.0,1197.0
2026년 06월 3주차,e-영업4,회원,12.0,74182.0,10438422.0,141.0,1170.0
2026년 06월 4주차,e-영업4,회원,11.0,80505.0,9223595.0,115.0,1041.0
2026년 07월 1주차,e-영업4,회원,13.8,75300.0,11165988.0,148.0,1075.0
2026년 07월 2주차,e-영업4,회원,12.8,105786.0,16411879.0,155.0,1208.0
2026년 07월 3주차,e-영업4,회원,13.1,74743.0,10869775.0,145.0,1113.0
2026년 07월 4주차,e-영업4,회원,12.1,61627.0,8874343.0,144.0,1195.0
